customer_id,nik,full_name,phone,email,birth_date
C00896,3218141178660537,R. Dian Firgantoro,088783379496,ssiregar@example.net,1994-09-19
C00897,3233997274239293,Tgk. Calista Nababan,086262123484,hasnalailasari@example.com,1979-06-29
C00898,3289318296017607,Tgk. Gangsa Novitasari,089105359656,irnantomaryati@example.com,1989-07-28
C00899,3248321611318896,Laila Pradipta,088270603439,tsaputra@example.com,1985-01-17
C00900,3201145988417274,Balamantri Wijayanti,085381882501,galarnamaga@example.net,2000-06-25
C00901,3258660326187725,"Drs. Nova Hidayat, S.I.Kom",081353816976,ikhsan61@example.org,2005-10-02
C00902,3238678330530711,Tugiman Habibi,089959957522,xhidayanto@example.net,1977-05-10
C00903,3290413201991398,"Marsudi Dongoran, S.IP",085318421523,galang54@example.com,1972-06-06
C00904,3282682253155071,Gasti Pertiwi,081726195267,firmansyahdarmanto@example.net,1994-05-02
C00905,3230796500280832,Rini Prayoga,083122690278,bahuwiryamaryadi@example.com,1971-06-30
C00906,3252261479202372,T. Baktiadi Kusmawati,087137682833,uyainaherik@example.org,1971-05-05
C00907,3219604820581543,"Kariman Santoso, S.Pd",089745695151,wasitaradika@example.org,1984-01-05
C00908,3212726355220787,Vanesa Hastuti,084710567570,anombudiman@example.net,1999-06-08
C00909,3202762422077919,"Hj. Ira Mandasari, S.Ked",084954743643,nasabnatsir@example.net,1970-12-11
C00910,3232384842080476,"Elma Andriani, S.E.",085483332339,upuspasari@example.net,2002-02-02
C00911,3211179851729312,Drajat Dabukke,086834809821,kmangunsong@example.org,1982-09-27
C00912,3210088553409910,Almira Widodo,085721531263,yuniarjaswadi@example.net,1992-09-27
C00913,3202770588757727,Ghaliyati Pranowo,082318375870,ajimin04@example.net,1985-07-10
C00914,3223653850376472,Tiara Padmasari,085495034743,sitorusedison@example.com,1977-06-22
C00915,3235952897770719,Nasim Adriansyah,088337139571,daniswara65@example.net,1985-08-04
C00916,3242161357794889,"R. Chelsea Habibi, M.M.",088878019158,hairyanto36@example.net,1978-12-20
C00917,3200736859772224,Dr. Muhammad Firgantoro,082880615033,rika61@example.com,1971-07-20
C00918,3297668926009946,Puti Nasyiah,081601465972,wibisonoridwan@example.com,1969-01-03
C00919,3249458111873192,Paiman Hariyah,083505625490,wulandarilili@example.org,2000-09-28
C00920,3209904612010100,Emong Hutapea,085879795213,jmelani@example.org,1966-05-16
C00921,3238301949006796,Ir. Dacin Padmasari,086789495837,waskitaami@example.com,1967-06-16
C00922,3200248018172966,"drg. Rendy Lazuardi, S.Ked",084371493191,agustinacornelia@example.org,2007-04-06
C00923,3251973294313687,R. Karen Mulyani,084522358732,darijan54@example.org,1980-01-22
C00924,3299936834493945,"Dt. Adhiarja Siregar, S.T.",085759010407,wardayasuwarno@example.net,1972-08-11
C00925,3237531097609746,"Dr. Maida Kuswandari, M.Ak",086422782844,qusada@example.com,1973-06-15
C00926,3250781274056318,Sari Permadi,084717700967,ghastuti@example.net,1994-07-26
C00927,3246304520906735,Melinda Simanjuntak,085195347309,jokopudjiastuti@example.net,1993-01-18
C00928,3274306440462906,"Limar Tarihoran, S.Kom",083194069294,kuntharalaksmiwati@example.com,1984-10-30
C00929,3214368349184853,Darijan Kusumo,089548804689,lasmantonashiruddin@example.org,2003-10-11
C00930,3265702554029324,Amelia Haryanto,086733771804,yusuf16@example.net,1987-05-20
C00931,3298319859309404,Jaiman Zulkarnain,083156983641,najwa24@example.net,2004-08-24
C00932,3277246969727786,"drg. Asman Agustina, S.T.",081828897071,novakusumo@example.org,2004-04-29
C00933,3279360679960542,Devi Prasetya,086779328846,prabawaprayoga@example.com,1984-01-02
C00934,3268634326738500,Salwa Salahudin,089873447131,ppuspita@example.com,1990-10-19
C00935,3288958165590794,R. Galih Siregar,086394070079,budiyantoimam@example.org,1974-12-30
C00936,3219029524508690,Darmana Marpaung,082712057239,cuyainah@example.com,1965-11-10
C00937,3213608247249426,"drg. Olga Waskita, S.H.",086235323614,betaniauwais@example.com,1999-11-11
C00938,3219481211025208,Fitria Mulyani,086458500149,wasitagaman@example.net,1994-07-20
C00939,3208066761773777,"Latif Puspita, S.IP",082945369591,yahyayuniar@example.com,2002-12-27
C00940,3215206598812496,Mahesa Siregar,086042248965,wnajmudin@example.com,2001-08-21
C00941,3239986200815276,Emil Pradana,089698153499,safina90@example.org,1980-11-05
C00942,3236676945635910,Cut Hasna Maryadi,087835621741,tampubolonmichelle@example.net,2005-01-14
C00943,3297917170583520,Marsudi Wibowo,082307396875,andrianibajragin@example.org,2007-08-03
C00944,3250883687650572,Lala Hidayat,085097539805,kambali02@example.com,2005-09-09
C00945,3202464473200225,Diana Sihombing,089640480870,nugrohojinawi@example.net,1976-04-26
C00946,3288901216045182,"Dr. Balapati Maryadi, M.Pd",086672267774,ahandayani@example.org,2002-01-18
C00947,3200542475346818,"H. Jaya Laksita, S.Kom",085972106208,gambira56@example.org,1983-06-03
C00948,3258756764608039,Drs. Darmana Mansur,081756345031,rhassanah@example.net,1978-11-12
C00949,3294659802154173,dr. Dina Usamah,081136856749,xhasanah@example.org,1983-06-09
C00950,3225888786206104,Banara Usada,083886783829,safitriradika@example.net,2001-03-14
C00951,3277208335778977,Natalia Anggriawan,085508570336,frahimah@example.com,1991-09-15
C00952,3215275079074327,Dian Maheswara,084422225546,firmansyahwardi@example.net,1990-01-31
C00953,3230842171013675,Manah Padmasari,087672960452,oliva06@example.com,2004-08-29
C00954,3290639789863752,Dadi Waluyo,089118765083,balangga21@example.net,1968-01-13
C00955,3287261565184491,"Puti Cornelia Hassanah, S.Farm",085250529235,adikarafirgantoro@example.com,1996-09-22
C00956,3263681625434301,"Ir. Ratna Puspasari, S.Psi",082112975366,sabarputra@example.org,1968-01-27
C00957,3212076971000165,"Siska Usada, M.Kom.",082492824823,lidya84@example.org,1991-06-05
C00958,3296952631474182,Darijan Hakim,088284128401,galih81@example.com,1970-06-24
C00959,3241464925475880,Cahyono Yuliarti,087390344097,rizkitarihoran@example.net,1969-08-12
C00960,3270319685795358,Paulin Prastuti,087402456949,inasyidah@example.com,1979-12-24
C00961,3289982489912290,Siska Adriansyah,084773927674,psuartini@example.net,1965-12-02
C00962,3264877583203906,Kayla Ramadan,085383724397,langgeng28@example.com,2005-08-08
C00963,3265944643346768,Agus Sihombing,086130588867,joko00@example.org,1997-02-28
C00964,3206744583600199,"Drs. Puspa Sihombing, S.Kom",084448073308,mirawan@example.org,1997-11-12
C00965,3284852673500107,Dewi Gunawan,084296060146,pudjiastutiharsaya@example.org,1999-05-04
C00966,3229066447708949,Taufik Budiman,087114420658,jarwasalahudin@example.com,1974-09-15
C00967,3270629289788242,Cut Gilda Ramadan,088861815059,cengkir81@example.com,1968-06-19
C00968,3201806917952148,"Makuta Aryani, S.Psi",087033924103,akarsana31@example.net,2004-08-26
C00969,3236905381937916,"Unggul Prakasa, S.Kom",086724009148,kusmawatiopan@example.org,1991-02-03
C00970,3290132057299956,Zulaikha Gunarto,084168350950,laksitawira@example.com,1994-02-11
C00971,3220862313694100,Heryanto Manullang,088508190367,udajanuar@example.net,1979-11-14
C00972,3223024736722794,Slamet Situmorang,087902533938,caketprastuti@example.org,1972-02-07
C00973,3280428160161563,Juli Januar,089062582474,faridagawati@example.org,2007-03-28
C00974,3233311489217082,"R. Nadine Utami, S.I.Kom",083413117840,tiara45@example.net,1980-08-17
C00975,3226155120305340,Gamani Nuraini,081293699768,paimanhalim@example.net,1993-12-04
C00976,3204266405367837,Daliono Puspita,085727809025,kharyanto@example.net,1984-12-24
C00977,3256433256010852,Ratih Saptono,089005488379,dwi66@example.org,1970-06-20
C00978,3276854314324841,Ellis Iswahyudi,084389061428,lembah27@example.com,1974-02-13
C00979,3259694075808744,Raisa Nababan,085189984014,warjimardhiyah@example.com,1971-03-15
C00980,3222389539467510,Gina Handayani,087050207618,hilda71@example.com,1980-05-21
C00981,3281932486265486,Rizki Halim,087327715464,wsihombing@example.org,1994-08-14
C00982,3246348590535202,"Ir. Ani Saputra, S.Sos",089715708677,yusuftampubolon@example.net,2005-02-17
C00983,3201372763506595,Digdaya Hutagalung,088332507351,uchita49@example.com,2007-09-18
C00984,3269798195325220,"Drs. Taswir Lestari, S.Psi",082408358810,kuswoyoyani@example.com,1991-03-16
C00985,3259952647621941,"Sabrina Siregar, M.Pd",082879100025,hariyahvictoria@example.org,1971-12-26
C00986,3252895329427284,Hani Thamrin,087008984357,musada@example.net,1997-02-14
C00987,3207799839037848,"Drs. Pia Rajata, S.Sos",088412267922,milapermata@example.net,1974-11-08
C00988,3214178595789563,Maya Waskita,084056007871,mustofaeva@example.com,2001-09-22
C00989,3227395839102480,Yuliana Hidayanto,084944724074,dlaksita@example.com,1991-04-15
C00990,3246870081763848,Reksa Iswahyudi,087283562560,syolanda@example.com,1977-01-10
C00991,3242950355585353,Ulya Yulianti,086928932969,uuyainah@example.com,2000-07-07
C00992,3205223502214937,Vicky Saefullah,086593106060,gamblangadriansyah@example.org,1982-12-06
C00993,3285866793309301,"Purwanto Pratama, M.TI.",084968177348,wibisonodacin@example.org,1992-08-11
C00994,3204556883371713,"Ami Rajata, M.Kom.",083646237298,rajasazulfa@example.net,1967-01-14
C00995,3287156688258743,"dr. Unjani Nasyiah, S.T.",089683315938,gprasetyo@example.com,1971-07-30
C00996,3269564371031875,Samiah Firmansyah,083579647620,salmanlazuardi@example.net,1982-04-03
C00997,3212258794466919,"T. Jagaraga Pranowo, S.Psi",085117533411,dharyanti@example.org,2002-12-19
C00998,3283825290849121,Ratih Marbun,086974508146,dodo55@example.org,1993-12-28
C00999,3291253137278993,dr. Luhung Prasetyo,086904666263,wawananggriawan@example.com,1982-03-14
